,name,url,uri,popularity,artist,danceability,energy,valence,acousticness,instrumentalness,tempo,loudness,speechiness,liveness,label
20226,The Bridge (feat Kate Stables),https://open.spotify.com/embed/track/10VWC2BjOKJOKbRRCSAYYa,spotify:track:10VWC2BjOKJOKbRRCSAYYa,16,Rachael Dadd,0.529,0.0617,0.298,0.964,1.76e-05,111.318,-19.14,0.0342,0.112,2
20233,Pua Kukui,https://open.spotify.com/embed/track/3Zc3GJyUPUotDpXWfzt2kJ,spotify:track:3Zc3GJyUPUotDpXWfzt2kJ,24,Gabby Pahinui,0.503,0.719,0.803,0.726,0.000133,95.366,-11.426,0.0412,0.252,2
20234,Nomad,https://open.spotify.com/embed/track/68wrmZ8GgYlidAhERxI0Bz,spotify:track:68wrmZ8GgYlidAhERxI0Bz,49,Σtella,0.557,0.453,0.338,0.599,0.455,77.019,-10.129,0.0307,0.12,2
20235,Never Bloom Again,https://open.spotify.com/embed/track/72zItS5KsVxNyoedmGo2Q7,spotify:track:72zItS5KsVxNyoedmGo2Q7,40,Waterparks,0.604,0.466,0.465,0.482,0.0,85.595,-8.757,0.0338,0.277,2
20237,Enamorada y Herida,https://open.spotify.com/embed/track/31BsrpQphP6KiRXjvJix5R,spotify:track:31BsrpQphP6KiRXjvJix5R,64,Marisela,0.468,0.34,0.301,0.681,0.0,74.28,-13.941,0.0296,0.098,2
20239,Be Alright,https://open.spotify.com/embed/track/4r4aTOJc7K3iUIU3MEPw6I,spotify:track:4r4aTOJc7K3iUIU3MEPw6I,54,Lola Rhodes,0.664,0.177,0.29,0.856,0.0,105.008,-13.54,0.0335,0.136,2
20241,Pag Ghoongaru Bandh Meera Nachi Re,https://open.spotify.com/embed/track/2ZtPiZsCsOgWSV9NgfQcDI,spotify:track:2ZtPiZsCsOgWSV9NgfQcDI,34,Bijender Chauhan,0.407,0.781,0.682,0.751,0.000329,176.367,-3.926,0.157,0.0637,2
20243,Woe Is Me,https://open.spotify.com/embed/track/6vtf3U3toO8stSeLInVJtL,spotify:track:6vtf3U3toO8stSeLInVJtL,37,Kay Young,0.6,0.578,0.469,0.79,5.14e-05,142.186,-8.006,0.431,0.201,2
20244,Vetrivel,https://open.spotify.com/embed/track/7HPzMUqQgOUKprcwRG7FGB,spotify:track:7HPzMUqQgOUKprcwRG7FGB,10,Sirkazhi Govindarajan,0.541,0.623,0.599,0.956,0.00308,100.356,-8.422,0.061,0.41,2
20246,Em Đi Trên Cỏ Non,https://open.spotify.com/embed/track/4Vu18b6pv5w1rWuWtRSQEx,spotify:track:4Vu18b6pv5w1rWuWtRSQEx,25,Huong Thuy,0.696,0.387,0.468,0.681,0.0,135.742,-5.634,0.0337,0.0803,2
20247,Blue Jeans,https://open.spotify.com/embed/track/4kfjA6WfgKBt7I7YKuDCkU,spotify:track:4kfjA6WfgKBt7I7YKuDCkU,74,GANGGA,0.639,0.297,0.292,0.938,0.0839,113.989,-11.18,0.0334,0.18,2
20252,Have Yourself A Merry Little Christmas,https://open.spotify.com/embed/track/4DEyCl5t6wuxLZnUBQss8N,spotify:track:4DEyCl5t6wuxLZnUBQss8N,13,Ledisi,0.586,0.594,0.381,0.591,0.000365,149.79,-7.585,0.0775,0.137,2
20254,Boyfriend Of The Year (Sadder),https://open.spotify.com/embed/track/07vp6uxlDyqDPhjLWhFbSI,spotify:track:07vp6uxlDyqDPhjLWhFbSI,47,Bellah Mae,0.485,0.396,0.42,0.738,0.0,94.668,-6.855,0.0594,0.0801,2
20260,Bleu D’Auvergne,https://open.spotify.com/embed/track/6q0M3prfVKJeSdx2ruNjsg,spotify:track:6q0M3prfVKJeSdx2ruNjsg,32,Léandre Porcher Orchestra,0.591,0.33,0.709,0.858,0.104,181.753,-9.782,0.0502,0.109,2
20261,clouds,https://open.spotify.com/embed/track/2jLM1EZ02W1dfenyJUj7Sb,spotify:track:2jLM1EZ02W1dfenyJUj7Sb,37,CASS,0.622,0.437,0.415,0.425,0.0,77.483,-8.572,0.0399,0.131,2
20267,"Yeh Zindagi Usiki Hai, Pt. 2",https://open.spotify.com/embed/track/12HzW93NJRxyWThrZOqcgT,spotify:track:12HzW93NJRxyWThrZOqcgT,7,Lata Mangeshkar,0.247,0.406,0.607,0.939,1.48e-05,162.327,-10.312,0.033,0.282,2
20274,Poosindi Poosindi,https://open.spotify.com/embed/track/2F96pGYTiBHXw48StHs2fv,spotify:track:2F96pGYTiBHXw48StHs2fv,35,S. P. Balasubrahmanyam,0.582,0.313,0.657,0.779,6.33e-06,144.28,-11.678,0.128,0.103,2
20276,Holy Ghost Fire,https://open.spotify.com/embed/track/2LjvIdtY6NISb0eIB2wDJb,spotify:track:2LjvIdtY6NISb0eIB2wDJb,51,Paul Cauthen,0.632,0.565,0.353,0.554,0.166,98.08,-7.076,0.027,0.108,2
20281,If You Could See Me Now,https://open.spotify.com/embed/track/1yDPuRttnvxpTsh402ySUH,spotify:track:1yDPuRttnvxpTsh402ySUH,30,Vanessa Rubin,0.462,0.124,0.202,0.969,0.00266,114.277,-16.231,0.0342,0.133,2
20282,If Ever I Would Leave You,https://open.spotify.com/embed/track/6XwsI37WkJFP7jKq0odpWi,spotify:track:6XwsI37WkJFP7jKq0odpWi,26,Robert Goulet,0.346,0.352,0.332,0.964,0.00213,112.264,-10.577,0.0353,0.309,2
20285,Winter Wonderland,https://open.spotify.com/embed/track/7tYjgUk0Ea9299FP54SUkT,spotify:track:7tYjgUk0Ea9299FP54SUkT,26,Lauren Daigle,0.849,0.257,0.589,0.811,0.00857,128.066,-13.186,0.0491,0.0983,2
20290,Les feuilles mortes,https://open.spotify.com/embed/track/4yKTDPH6iRBHmA44AipmIk,spotify:track:4yKTDPH6iRBHmA44AipmIk,51,Yves Montand,0.353,0.0743,0.155,0.977,0.000539,172.507,-19.717,0.0452,0.0969,2
20293,Phu Thê Vẹn Thề,https://open.spotify.com/embed/track/3xQ9yF3DiKeTmktYVuK0e8,spotify:track:3xQ9yF3DiKeTmktYVuK0e8,18,Lê Như,0.525,0.442,0.386,0.751,0.0,128.709,-5.583,0.0282,0.0903,2
20297,Lady May,https://open.spotify.com/embed/track/3t5OV1asJHmOlf23T08CLv,spotify:track:3t5OV1asJHmOlf23T08CLv,76,Tyler Childers,0.539,0.16,0.322,0.881,0.000268,81.446,-13.285,0.0329,0.105,2
20299,Still Right Here In My Heart,https://open.spotify.com/embed/track/5HZchgrpAreegk6UGs0zHr,spotify:track:5HZchgrpAreegk6UGs0zHr,42,Pure Prairie League,0.59,0.479,0.709,0.561,3.22e-06,115.474,-12.167,0.0278,0.0889,2
20306,Isn't It Romantic,https://open.spotify.com/embed/track/56lnXV8vtaIBVIYUQtlv42,spotify:track:56lnXV8vtaIBVIYUQtlv42,43,Rod Stewart,0.378,0.372,0.366,0.729,0.0,102.936,-9.319,0.0327,0.106,2
20307,Noite em Febre,https://open.spotify.com/embed/track/46T1WRW3KTm0kReMW0cCJZ,spotify:track:46T1WRW3KTm0kReMW0cCJZ,25,Sarah Soul,0.775,0.301,0.693,0.641,0.000674,129.949,-10.257,0.0515,0.0876,2
20312,Thank You Bruce,https://open.spotify.com/embed/track/3EBawrYqLkRHQXVtOqngwa,spotify:track:3EBawrYqLkRHQXVtOqngwa,6,Lorkin O'Reilly,0.656,0.353,0.378,0.625,0.0342,89.043,-14.581,0.0406,0.113,2
20314,Trouble In Mind (9510),https://open.spotify.com/embed/track/3oUKkbX1oyjIKSDZBnADDT,spotify:track:3oUKkbX1oyjIKSDZBnADDT,17,"Bertha ""Chippie"" Hill",0.594,0.0718,0.515,0.996,0.00317,83.714,-15.005,0.0423,0.0896,2
20315,Song For The Thankful,https://open.spotify.com/embed/track/2nYnAcwmnOe4zr4WVmIefC,spotify:track:2nYnAcwmnOe4zr4WVmIefC,45,Avi Kaplan,0.504,0.235,0.231,0.828,0.00719,139.833,-16.55,0.0271,0.127,2
20318,"Cuddle Up, Cozy Down Christmas",https://open.spotify.com/embed/track/6SvzJUQd3FnuOJI1KWl9hq,spotify:track:6SvzJUQd3FnuOJI1KWl9hq,41,Dolly Parton,0.658,0.515,0.652,0.678,0.0,110.089,-7.283,0.0368,0.154,2
20320,Neeyum Naanum,https://open.spotify.com/embed/track/5qjczCjWn1V1ekS1pc5vXh,spotify:track:5qjczCjWn1V1ekS1pc5vXh,21,Britto Jude,0.431,0.287,0.173,0.829,0.00524,150.371,-11.014,0.032,0.108,2
20325,Engade Nee Ponae,https://open.spotify.com/embed/track/4cHcqxoq2T2K7VuCxmNhLt,spotify:track:4cHcqxoq2T2K7VuCxmNhLt,19,S. P. Balasubrahmanyam,0.735,0.357,0.306,0.465,0.000124,91.009,-10.464,0.0321,0.109,2
20327,Adhir Man Jhale,https://open.spotify.com/embed/track/6yAatyl0x6tBMBgpQ1Vo8R,spotify:track:6yAatyl0x6tBMBgpQ1Vo8R,48,Shreya Ghoshal,0.313,0.53,0.385,0.663,0.000159,79.255,-8.522,0.0417,0.128,2
20328,The Most Beautiful Thing,https://open.spotify.com/embed/track/07koEqsKHZTlGVMC9eoEjO,spotify:track:07koEqsKHZTlGVMC9eoEjO,67,Bruno Major,0.806,0.362,0.418,0.541,0.0489,127.498,-10.386,0.0344,0.111,2
20345,Paavlo Pandhari Vaikunthabhuvan,https://open.spotify.com/embed/track/4h2ZsAcwI9847DveitBIWb,spotify:track:4h2ZsAcwI9847DveitBIWb,16,Bhimsen Joshi,0.399,0.57,0.85,0.743,2.83e-06,148.313,-13.258,0.0425,0.175,2
20347,Ghori,https://open.spotify.com/embed/track/2NNBsoC80svL6FU8mIhn82,spotify:track:2NNBsoC80svL6FU8mIhn82,25,Jasmeen Akhtar,0.518,0.543,0.638,0.62,2.63e-06,84.89,-7.669,0.0412,0.104,2
20351,Burn,https://open.spotify.com/embed/track/3gw2Mz111daFVWm7IF0Gb7,spotify:track:3gw2Mz111daFVWm7IF0Gb7,58,David Kushner,0.576,0.406,0.129,0.793,0.00276,126.123,-9.723,0.0355,0.151,2
20355,What's the Matter with You,https://open.spotify.com/embed/track/4A6f46GmPGqzz1lV3gm8ns,spotify:track:4A6f46GmPGqzz1lV3gm8ns,41,Elles Bailey,0.429,0.466,0.334,0.551,0.00043,169.633,-8.741,0.0382,0.158,2
20356,On Time For Her,https://open.spotify.com/embed/track/4Y5ew6TxDKSirbM8wHYbms,spotify:track:4Y5ew6TxDKSirbM8wHYbms,28,Sans Soucis,0.611,0.192,0.484,0.913,0.135,83.97,-13.621,0.0457,0.0978,2
20360,I Believe In You,https://open.spotify.com/embed/track/1PpbrbgsXRXeKw1GnZMEv7,spotify:track:1PpbrbgsXRXeKw1GnZMEv7,58,Don Williams,0.512,0.212,0.51,0.88,0.00573,117.756,-21.426,0.0483,0.115,2
20364,It's Not The Same Anymore,https://open.spotify.com/embed/track/7vRia9rlEuTDQxkfXIKySi,spotify:track:7vRia9rlEuTDQxkfXIKySi,66,Rex Orange County,0.666,0.317,0.359,0.873,3.74e-05,117.676,-10.644,0.0327,0.111,2
20365,Son Malas,https://open.spotify.com/embed/track/1nBA795YhyTO5992WmhEzW,spotify:track:1nBA795YhyTO5992WmhEzW,33,Mozart La Para,0.818,0.552,0.389,0.474,0.00239,104.957,-7.896,0.255,0.105,2
20366,Amarcord,https://open.spotify.com/embed/track/5FRQe614oqDkHGf4LVZCr9,spotify:track:5FRQe614oqDkHGf4LVZCr9,38,Les Musettes de Montmartre,0.486,0.113,0.335,0.711,0.11,123.442,-18.362,0.034,0.279,2
20372,Rudolph The Red-Nosed Reindeer,https://open.spotify.com/embed/track/2L9QLAhrvtP4EYg1lY0Tnw,spotify:track:2L9QLAhrvtP4EYg1lY0Tnw,55,Dean Martin,0.478,0.201,0.857,0.919,0.0,136.471,-16.768,0.0332,0.0854,2
20391,Go Gina,https://open.spotify.com/embed/track/6Vmow8PuUaU7W1T2WWLZk2,spotify:track:6Vmow8PuUaU7W1T2WWLZk2,65,SZA,0.603,0.606,0.462,0.799,0.0,80.176,-6.634,0.114,0.391,2
20393,Right Now,https://open.spotify.com/embed/track/2cXOqys4hyhCdwy4qp6hYD,spotify:track:2cXOqys4hyhCdwy4qp6hYD,40,Ayelle,0.482,0.447,0.222,0.649,0.0,145.743,-8.312,0.14,0.109,2
20397,Suzhalum Chakkaram - Language: Tamil; Genre: Vishnu-Narayan-Perumal,https://open.spotify.com/embed/track/6Fiw9TQSgaYxLkIWvziauW,spotify:track:6Fiw9TQSgaYxLkIWvziauW,15,Bombay Sisters,0.643,0.439,0.8,0.762,0.0,94.793,-10.539,0.0412,0.879,2
20398,Pookkal Pookkum X Malare,https://open.spotify.com/embed/track/7gtBLPLmn0ATfaodAIM4Ed,spotify:track:7gtBLPLmn0ATfaodAIM4Ed,29,Tajmeel Sherif,0.66,0.436,0.291,0.686,2.78e-06,109.955,-7.456,0.0263,0.0963,2
20400,Adi Enti Okkasari,https://open.spotify.com/embed/track/1x2jKplI1EevyzWd3QrhjS,spotify:track:1x2jKplI1EevyzWd3QrhjS,18,Arijit Singh,0.541,0.28,0.728,0.808,1.8e-05,159.888,-10.654,0.0299,0.107,2
20403,"Sonata for Viola da Gamba in G Major, BWV 1027: III. Andante (Arr. for Viola)",https://open.spotify.com/embed/track/0ORXSpGcDBab4dobjq0Eub,spotify:track:0ORXSpGcDBab4dobjq0Eub,28,Johann Sebastian Bach,0.317,0.0899,0.148,0.891,0.00142,74.143,-24.762,0.0351,0.116,2
20404,Don't Get Around Much Any More,https://open.spotify.com/embed/track/0U9GZufDpyO2YQRLHmcMa6,spotify:track:0U9GZufDpyO2YQRLHmcMa6,39,Ben Webster,0.584,0.2,0.546,0.82,0.506,91.712,-11.541,0.0384,0.18,2
20407,Just Like That,https://open.spotify.com/embed/track/4yYi79a3MEQ0pCRCvuxcuU,spotify:track:4yYi79a3MEQ0pCRCvuxcuU,56,Bonnie Raitt,0.468,0.322,0.256,0.8,0.00164,80.694,-10.028,0.0343,0.098,2
20410,Hath Jod Ke Khadi Hoon Maiya,https://open.spotify.com/embed/track/5PxHLPNHDTt4IzBVAEVrgy,spotify:track:5PxHLPNHDTt4IzBVAEVrgy,43,Anuradha Paudwal,0.592,0.576,0.72,0.817,0.0,96.236,-10.474,0.0367,0.0589,2
20415,Vizhi Pesum - Annul Maelae Reprise,https://open.spotify.com/embed/track/41Hl2l3LUDZHVJuIveLtpD,spotify:track:41Hl2l3LUDZHVJuIveLtpD,32,Tajmeel Sherif,0.699,0.216,0.52,0.878,0.0,109.982,-13.165,0.0297,0.138,2
20418,Ghazal Ka Saaz,https://open.spotify.com/embed/track/0fl9c9g0a5osdDNdA9vLmb,spotify:track:0fl9c9g0a5osdDNdA9vLmb,24,Joell,0.445,0.372,0.471,0.486,0.000129,170.501,-10.953,0.0415,0.101,2
20430,Little Girl Blue,https://open.spotify.com/embed/track/2oNkZcL1A2rhRZ4yKKxxcF,spotify:track:2oNkZcL1A2rhRZ4yKKxxcF,31,John Lewis,0.552,0.102,0.32,0.979,0.32,108.636,-18.486,0.042,0.116,2
20439,Mumbles,https://open.spotify.com/embed/track/0sguFXNUDV7rZ9GYB9v1r2,spotify:track:0sguFXNUDV7rZ9GYB9v1r2,47,Oscar Peterson,0.659,0.371,0.722,0.74,0.0,94.419,-12.176,0.0609,0.192,2
20445,Little Flower,https://open.spotify.com/embed/track/6aVrVS4xjs2soPEmAa0N7L,spotify:track:6aVrVS4xjs2soPEmAa0N7L,50,Peter Bradley Adams,0.425,0.273,0.365,0.815,0.0953,84.989,-17.055,0.0327,0.112,2
20446,Ako'Y Munting Tinig,https://open.spotify.com/embed/track/6eWnt9e1advhO7PG64OguS,spotify:track:6eWnt9e1advhO7PG64OguS,11,Bulilit Singers,0.554,0.235,0.246,0.861,1.06e-05,82.935,-13.2,0.0269,0.0908,2
20458,Srinivasa-Tirumalesha,https://open.spotify.com/embed/track/4PiBbbWFE0DQmr7QMoVJnf,spotify:track:4PiBbbWFE0DQmr7QMoVJnf,19,Parupalli Ranganath,0.596,0.579,0.939,0.755,0.0,114.059,-8.236,0.0723,0.114,2
20466,Ninakkende,https://open.spotify.com/embed/track/11X3zK4ADBA1rdlGrcdepH,spotify:track:11X3zK4ADBA1rdlGrcdepH,53,K. J. Yesudas,0.59,0.535,0.353,0.435,0.0,74.969,-9.661,0.0649,0.102,2
20469,I Saw Three Ships,https://open.spotify.com/embed/track/56KH9vjFzJrlESZ8pjtdE9,spotify:track:56KH9vjFzJrlESZ8pjtdE9,26,Traditional,0.458,0.238,0.362,0.977,0.0,102.55,-24.725,0.0798,0.104,2
20472,Mogoya - Acoustic,https://open.spotify.com/embed/track/4Bpxj43W9tnmjVrOzLn8ln,spotify:track:4Bpxj43W9tnmjVrOzLn8ln,34,Oumou Sangaré,0.544,0.111,0.4,0.988,0.0569,103.78,-14.578,0.0327,0.103,2
20480,hate u love u,https://open.spotify.com/embed/track/6ATgDc6e4sPn84hvJsAmPt,spotify:track:6ATgDc6e4sPn84hvJsAmPt,71,Olivia O'Brien,0.407,0.416,0.246,0.656,0.0,176.947,-8.915,0.174,0.0981,2
20482,Those Memories of You - 2015 Remaster,https://open.spotify.com/embed/track/7sdNvO1i0MeKRseYnuebGN,spotify:track:7sdNvO1i0MeKRseYnuebGN,48,Dolly Parton,0.583,0.323,0.69,0.49,6.06e-06,139.582,-14.605,0.0307,0.381,2
20483,I Wish You Well,https://open.spotify.com/embed/track/5CMqPxGLbwtNl5gtB3Me3m,spotify:track:5CMqPxGLbwtNl5gtB3Me3m,31,Bill Withers,0.597,0.626,0.672,0.681,6.7e-05,97.613,-8.878,0.0324,0.0781,2
20496,Somebody To Shack,https://open.spotify.com/embed/track/3UpZ22PXoxj2nRzIOXbuFN,spotify:track:3UpZ22PXoxj2nRzIOXbuFN,21,Detroit Junior,0.557,0.115,0.305,0.43,9.14e-06,178.085,-21.125,0.101,0.125,2
20500,Aa Bhi Ja Aa Bhi Ja - Sur (The Melody Of Life) / Soundtrack Version,https://open.spotify.com/embed/track/5XnzIsBtJYuJQPETO0cPeh,spotify:track:5XnzIsBtJYuJQPETO0cPeh,50,Lucky Ali,0.58,0.311,0.226,0.615,0.000124,98.989,-13.019,0.0279,0.257,2
20508,By Christmas Eve,https://open.spotify.com/embed/track/5e0vyaiZ6Dng4MXkOEUDwC,spotify:track:5e0vyaiZ6Dng4MXkOEUDwC,25,John Legend,0.528,0.37,0.618,0.946,0.0,121.66,-7.211,0.0581,0.096,2
20509,Bitcoin,https://open.spotify.com/embed/track/6wximh7UUXaridTcdnGzNo,spotify:track:6wximh7UUXaridTcdnGzNo,43,Teejay,0.802,0.541,0.301,0.485,0.00821,133.208,-9.086,0.208,0.18,2
20516,Dhoora Vaaney,https://open.spotify.com/embed/track/00jf01aQzOHj7tjcqY5Fti,spotify:track:00jf01aQzOHj7tjcqY5Fti,39,Bharath Sankar,0.635,0.356,0.225,0.729,0.0184,122.937,-12.964,0.0335,0.114,2
20523,Quererte Igual,https://open.spotify.com/embed/track/3WGMrDBAKxlTZLs6ODcKz6,spotify:track:3WGMrDBAKxlTZLs6ODcKz6,1,Paola Guanche,0.448,0.209,0.0923,0.801,0.0,97.037,-10.838,0.041,0.27,2
20526,Old Toy Trains,https://open.spotify.com/embed/track/0tWFzIcS9iEY7n1ntAj1G7,spotify:track:0tWFzIcS9iEY7n1ntAj1G7,31,Eloise Freud,0.616,0.133,0.223,0.965,0.0,77.786,-14.25,0.0332,0.106,2
20527,Silver Bells,https://open.spotify.com/embed/track/21vPbghHpjCwafsiFEdJuN,spotify:track:21vPbghHpjCwafsiFEdJuN,11,The Clark Sisters,0.344,0.484,0.267,0.507,3.09e-06,111.984,-9.144,0.0328,0.387,2
20533,Dance with You,https://open.spotify.com/embed/track/04zipeUI1GQjypWxPfFL8t,spotify:track:04zipeUI1GQjypWxPfFL8t,37,Caitlin Kinnunen,0.355,0.384,0.385,0.773,0.0,83.625,-7.27,0.0462,0.0808,2
20534,"Tujhe Dekha To (From ""Dilwale Dulhania Le Jayenge"")",https://open.spotify.com/embed/track/6FZrX6epdqcaQHx9LFRcuf,spotify:track:6FZrX6epdqcaQHx9LFRcuf,46,Lata Mangeshkar,0.512,0.479,0.856,0.765,1.79e-05,97.205,-10.765,0.0378,0.0648,2
20535,Stay,https://open.spotify.com/embed/track/0lXhdx5FL08z86AjpYPqRo,spotify:track:0lXhdx5FL08z86AjpYPqRo,33,Valerie June,0.367,0.501,0.346,0.563,0.00131,82.62,-5.504,0.0269,0.171,2
20539,Wasted,https://open.spotify.com/embed/track/78crxkAaQ38xBYs4uM5Xkz,spotify:track:78crxkAaQ38xBYs4uM5Xkz,56,Coi Leray,0.477,0.439,0.218,0.859,0.0,129.175,-7.247,0.057,0.22,2
20543,okokok,https://open.spotify.com/embed/track/0BbbCmi42gfdKbr9mKNRx8,spotify:track:0BbbCmi42gfdKbr9mKNRx8,28,Ami Cheon,0.618,0.245,0.558,0.727,0.000104,79.798,-14.238,0.0609,0.0922,2
20544,It Never Entered My Mind,https://open.spotify.com/embed/track/2qKjC8YrPXUiXB0Dj6onV1,spotify:track:2qKjC8YrPXUiXB0Dj6onV1,39,Stan Getz,0.188,0.118,0.215,0.964,0.0985,177.68,-14.742,0.0398,0.085,2
20545,Shambho Mahadeva,https://open.spotify.com/embed/track/51dz1qCbLcJux0FT2dIyA4,spotify:track:51dz1qCbLcJux0FT2dIyA4,26,Aishwarya Srinivas,0.538,0.324,0.353,0.649,0.0,162.457,-14.521,0.0513,0.0707,2
20550,Better Together,https://open.spotify.com/embed/track/6huS9u0BDfeQHq0lObNLPl,spotify:track:6huS9u0BDfeQHq0lObNLPl,60,Us The Duo,0.761,0.311,0.553,0.647,0.0,109.891,-10.597,0.0692,0.15,2
20551,The What If's,https://open.spotify.com/embed/track/6mqvE2TtDUOlEOEZvPGsC4,spotify:track:6mqvE2TtDUOlEOEZvPGsC4,39,Jaguar Wright,0.666,0.503,0.486,0.433,3.62e-06,83.969,-8.849,0.148,0.187,2
20553,As It Was,https://open.spotify.com/embed/track/7a7gUCiBV0dgXziowAlR96,spotify:track:7a7gUCiBV0dgXziowAlR96,56,Vancouver Sleep Clinic,0.54,0.308,0.136,0.909,0.0566,143.603,-14.567,0.0453,0.11,2
20555,Call Me Maybe - Acoustic,https://open.spotify.com/embed/track/1CSi4vh5zKb3bN2FtXHa8O,spotify:track:1CSi4vh5zKb3bN2FtXHa8O,49,Scottie,0.648,0.317,0.433,0.835,0.0,95.075,-8.74,0.0282,0.0974,2
20561,Canta Mundo,https://open.spotify.com/embed/track/4KKu46t4zWtQPcM7NHzCvr,spotify:track:4KKu46t4zWtQPcM7NHzCvr,24,Gilberto Santa Rosa,0.297,0.668,0.519,0.577,0.000647,92.576,-4.298,0.044,0.302,2
20562,Yekamaipodhuma,https://open.spotify.com/embed/track/54fIpgWWmUySFWwgdC8eNr,spotify:track:54fIpgWWmUySFWwgdC8eNr,20,Sai Deva Harsha,0.589,0.608,0.495,0.719,2.28e-05,179.991,-8.328,0.045,0.0496,2
20568,Whitehouse Road (OurVinyl Sessions),https://open.spotify.com/embed/track/3BCsNM2w6HcCbrVWlhjTpk,spotify:track:3BCsNM2w6HcCbrVWlhjTpk,66,Tyler Childers,0.541,0.41,0.378,0.485,0.0,82.202,-8.661,0.0368,0.0882,2
20580,"Lo, I Be With You Always",https://open.spotify.com/embed/track/3ris8TaqMl6ZwmlClJ59VG,spotify:track:3ris8TaqMl6ZwmlClJ59VG,8,Rev. Gary Davis,0.621,0.176,0.563,0.809,0.000385,110.043,-14.378,0.0429,0.112,2
20587,Kora,https://open.spotify.com/embed/track/661xzdBPttzm05IJFVYD8u,spotify:track:661xzdBPttzm05IJFVYD8u,29,Ballaké Sissoko,0.373,0.275,0.49,0.87,0.29,91.165,-13.08,0.04,0.0947,2
20590,Love Came Down at Christmas,https://open.spotify.com/embed/track/2bqHn6lv8rnYCGamGumRW3,spotify:track:2bqHn6lv8rnYCGamGumRW3,18,John Rutter,0.242,0.0717,0.0802,0.982,0.00813,124.373,-26.075,0.0492,0.0745,2
20596,Place We Were Made,https://open.spotify.com/embed/track/7nZF59EvFUshBQfhHev64D,spotify:track:7nZF59EvFUshBQfhHev64D,57,Maisie Peters,0.36,0.351,0.321,0.812,0.0,180.053,-9.105,0.0392,0.172,2
20598,Naomi Wise,https://open.spotify.com/embed/track/7AEuTfhjVJCX2evvv6tLG3,spotify:track:7AEuTfhjVJCX2evvv6tLG3,28,"House Devils, The",0.385,0.475,0.329,0.683,0.000781,102.862,-9.261,0.037,0.108,2
20600,Atrangi Prem,https://open.spotify.com/embed/track/7EGQrqsM8pC1NSpBUVAC08,spotify:track:7EGQrqsM8pC1NSpBUVAC08,35,Harshavardhan Wavare,0.59,0.489,0.647,0.62,4.27e-05,160.461,-9.84,0.0437,0.162,2
20602,Dil Ki Yeh Arzoo Thi,https://open.spotify.com/embed/track/6ik6HN8VjqnTp6uSZppHg5,spotify:track:6ik6HN8VjqnTp6uSZppHg5,24,Mahendra Kapoor,0.586,0.328,0.598,0.872,0.0,103.454,-12.457,0.0369,0.101,2
20603,Sur la piste de danse,https://open.spotify.com/embed/track/6UQqaQsnu9w0xfvI8SjCHp,spotify:track:6UQqaQsnu9w0xfvI8SjCHp,29,Laure Briard,0.301,0.482,0.159,0.453,0.129,163.683,-9.794,0.0736,0.0866,2
20610,Keechu Keechendrengum,https://open.spotify.com/embed/track/3z2pz1ewhchNvnsrPERpTO,spotify:track:3z2pz1ewhchNvnsrPERpTO,31,Sikkil Gurucharan,0.501,0.539,0.754,0.687,0.0,171.895,-8.606,0.0464,0.0765,2
20611,Don't Worry Be Happy,https://open.spotify.com/embed/track/4hObp5bmIJ3PP3cKA9K9GY,spotify:track:4hObp5bmIJ3PP3cKA9K9GY,68,Bobby McFerrin,0.675,0.166,0.747,0.88,7.14e-05,68.837,-22.602,0.171,0.0461,2
20620,No More Cry,https://open.spotify.com/embed/track/00p82zHEoSJefOTZn3xs80,spotify:track:00p82zHEoSJefOTZn3xs80,15,Bala D Thala,0.664,0.589,0.421,0.852,0.0,149.998,-7.896,0.242,0.303,2
20623,Havana Daydreamin',https://open.spotify.com/embed/track/3DqApJJcJz5XSoS9tcwZFh,spotify:track:3DqApJJcJz5XSoS9tcwZFh,21,Steel Drum Island,0.779,0.378,0.634,0.852,0.339,107.988,-9.073,0.0341,0.105,2
20626,Tariff - Rudy Van Gelder Edition/2006 Digital Remaster,https://open.spotify.com/embed/track/3WJpTTRFQr46ZF2Td29bTj,spotify:track:3WJpTTRFQr46ZF2Td29bTj,34,Thad Jones,0.641,0.465,0.594,0.769,0.0736,97.211,-7.357,0.0382,0.0826,2
20627,Hamen Jab Se Mohabbat,https://open.spotify.com/embed/track/5QJilYuxomLozb54CgdZB9,spotify:track:5QJilYuxomLozb54CgdZB9,46,Sonu Nigam,0.638,0.324,0.408,0.838,0.0,100.144,-10.616,0.0268,0.0729,2
20631,Te Venero,https://open.spotify.com/embed/track/4JdoNXs8MyxoovRv4g9udm,spotify:track:4JdoNXs8MyxoovRv4g9udm,51,C. Tangana,0.631,0.346,0.357,0.673,0.0082,171.893,-8.802,0.088,0.0624,2
20635,Shyamala Dandakam,https://open.spotify.com/embed/track/6CNQzKR22MpTkOch63Q4DF,spotify:track:6CNQzKR22MpTkOch63Q4DF,10,D. K. Pattammal,0.527,0.497,0.686,0.922,0.0,86.791,-6.209,0.152,0.487,2
20643,Kabado,https://open.spotify.com/embed/track/7oLe1cVRqLpoH2NozJ78mh,spotify:track:7oLe1cVRqLpoH2NozJ78mh,62,Adie,0.55,0.461,0.17,0.763,0.00485,137.893,-10.907,0.0457,0.0682,2
