,name,url,uri,popularity,artist,danceability,energy,valence,acousticness,instrumentalness,tempo,loudness,speechiness,liveness,label
71831,Girls Don't Come with Instructions,https://open.spotify.com/embed/track/0V5AL8U0DXS0GtWIJrhC2J,spotify:track:0V5AL8U0DXS0GtWIJrhC2J,51,VOILÀ,0.471,0.948,0.658,0.000366,0.000359,170.007,-2.168,0.158,0.299,3
71833,Master Race Rock,https://open.spotify.com/embed/track/2DFY5Iti8OjcTo8xOkhMmQ,spotify:track:2DFY5Iti8OjcTo8xOkhMmQ,27,The Dictators,0.243,0.942,0.284,0.214,0.409,80.842,-4.965,0.125,0.838,3
71834,She Said,https://open.spotify.com/embed/track/3ZJZjjKFxTqVGJ8QIYKMjp,spotify:track:3ZJZjjKFxTqVGJ8QIYKMjp,54,Sundara Karma,0.422,0.949,0.635,0.000294,0.0,165.032,-3.789,0.0694,0.073,3
71838,Pretender,https://open.spotify.com/embed/track/209ANSkGIsfA5M5GewdMGi,spotify:track:209ANSkGIsfA5M5GewdMGi,42,Carlie Hanson,0.647,0.807,0.266,0.224,8.97e-06,104.923,-6.18,0.0565,0.153,3
71845,Parting story,https://open.spotify.com/embed/track/6oipGkRDOmaMPXxoBop4dd,spotify:track:6oipGkRDOmaMPXxoBop4dd,13,Baek Ji Young,0.343,0.459,0.217,0.334,0.0,128.649,-4.398,0.0281,0.0804,3
71847,Ask G4,https://open.spotify.com/embed/track/0OqO4zlrcwiZ8uglzz30Ne,spotify:track:0OqO4zlrcwiZ8uglzz30Ne,47,G Perico,0.894,0.46,0.382,0.0192,2.97e-06,104.013,-7.79,0.149,0.126,3
71849,Home,https://open.spotify.com/embed/track/2FsUQgO3jopRHjW6rQ7jMc,spotify:track:2FsUQgO3jopRHjW6rQ7jMc,53,Ben Böhmer,0.601,0.444,0.107,0.187,0.00175,120.012,-9.198,0.0313,0.125,3
71853,Thump Shit,https://open.spotify.com/embed/track/5tLdDm1cVYAH2kk7TyjmdW,spotify:track:5tLdDm1cVYAH2kk7TyjmdW,60,42 Dugg,0.718,0.607,0.499,0.00227,1.32e-06,144.93,-7.307,0.185,0.299,3
71854,Shameless,https://open.spotify.com/embed/track/2ogKhhoMClkFXek7ZgxAhN,spotify:track:2ogKhhoMClkFXek7ZgxAhN,79,Camila Cabello,0.377,0.651,0.0851,0.0197,5.31e-05,129.607,-5.437,0.0589,0.174,3
71857,Raydar,https://open.spotify.com/embed/track/3Fi4yOHkFTfVzOE7Ac3AgN,spotify:track:3Fi4yOHkFTfVzOE7Ac3AgN,26,JID,0.598,0.592,0.471,0.0633,1.83e-06,156.903,-7.607,0.381,0.1,3
71864,Sparkle Light,https://open.spotify.com/embed/track/47sohv5VFYwm24JRhCz3KF,spotify:track:47sohv5VFYwm24JRhCz3KF,31,The Winking Owl,0.376,0.979,0.37,0.000433,1.34e-06,195.915,-2.689,0.167,0.309,3
71872,Electric,https://open.spotify.com/embed/track/62piGIpUTsY8HA7tdjfLS8,spotify:track:62piGIpUTsY8HA7tdjfLS8,50,Miss Monique,0.746,0.749,0.0342,0.00567,0.366,123.988,-10.482,0.0454,0.228,3
71873,Alternative Ulster,https://open.spotify.com/embed/track/2yE3bwbhqypdsuhmv48Svn,spotify:track:2yE3bwbhqypdsuhmv48Svn,54,Stiff Little Fingers,0.439,0.971,0.24,0.0148,1.34e-05,118.369,-5.855,0.177,0.255,3
71875,Head Above The Parakeets,https://open.spotify.com/embed/track/1F7wFVvXwazyZdy4jq3Bj8,spotify:track:1F7wFVvXwazyZdy4jq3Bj8,24,HAAi,0.43,0.631,0.0402,0.00371,0.228,139.993,-11.449,0.0378,0.331,3
71880,Never Come Back Again,https://open.spotify.com/embed/track/4yRlTvPVfEyhXfp6GZurq9,spotify:track:4yRlTvPVfEyhXfp6GZurq9,53,Austin Plaine,0.594,0.695,0.172,0.19,3.58e-06,104.977,-8.872,0.0259,0.119,3
71889,MIA,https://open.spotify.com/embed/track/23GhLjcJ26QGrn7g4saZ4k,spotify:track:23GhLjcJ26QGrn7g4saZ4k,27,Aleesha,0.41,0.619,0.211,0.0113,0.000786,177.889,-9.534,0.0697,0.127,3
71893,Brighter Day,https://open.spotify.com/embed/track/1mS9SLlDMbUSjBHuJroaw9,spotify:track:1mS9SLlDMbUSjBHuJroaw9,51,Michael Franti & Spearhead,0.537,0.766,0.342,0.0166,0.000162,150.085,-6.582,0.127,0.104,3
71898,Fireflies,https://open.spotify.com/embed/track/2ixrCwnrSfmUruH61rFVPC,spotify:track:2ixrCwnrSfmUruH61rFVPC,23,Indus Creed,0.278,0.573,0.123,0.043,1.4e-05,111.88,-7.764,0.0347,0.0933,3
71902,Save Us,https://open.spotify.com/embed/track/2GCFX4cNARwJkNEG6NqnoM,spotify:track:2GCFX4cNARwJkNEG6NqnoM,30,Stigmata,0.291,0.919,0.407,0.000767,0.295,143.261,-6.572,0.0628,0.311,3
71909,Drive Me Home,https://open.spotify.com/embed/track/36dmS2axjtjqO7MIIfx6WU,spotify:track:36dmS2axjtjqO7MIIfx6WU,40,Lilac Kings,0.477,0.899,0.571,1.93e-05,0.313,135.031,-3.954,0.0354,0.0953,3
71919,Annie,https://open.spotify.com/embed/track/7K2EWRO4uSjf5ASVy2q5em,spotify:track:7K2EWRO4uSjf5ASVy2q5em,18,Jillette Johnson,0.603,0.504,0.466,0.0037,0.0383,121.924,-7.665,0.0289,0.104,3
71930,No Romeo,https://open.spotify.com/embed/track/2n4U8Qf9vkpl6rFQnXtLK5,spotify:track:2n4U8Qf9vkpl6rFQnXtLK5,56,Dylan,0.563,0.859,0.351,0.00341,0.0,98.081,-4.127,0.0617,0.0888,3
71932,Da Fuck,https://open.spotify.com/embed/track/2PAj0RWVzQolTHLDEgpj4b,spotify:track:2PAj0RWVzQolTHLDEgpj4b,32,DonMonique,0.751,0.522,0.355,0.029,0.0,135.952,-10.605,0.168,0.105,3
71933,I Don’t Disappoint,https://open.spotify.com/embed/track/5ZB78ePnCLHREvjQMuVtzY,spotify:track:5ZB78ePnCLHREvjQMuVtzY,39,Jay Park,0.512,0.601,0.386,0.147,0.0,111.949,-6.776,0.104,0.26,3
71935,Sudden Urge,https://open.spotify.com/embed/track/6oAinv8aWXiS5AUzV6Tdlf,spotify:track:6oAinv8aWXiS5AUzV6Tdlf,45,Rise Against,0.215,0.975,0.61,0.000384,0.0,198.524,-3.307,0.0711,0.0838,3
71942,Taster of the Honey (Not Keeper of the Bee),https://open.spotify.com/embed/track/6sjotJtpxuxZ3h2J9j65nI,spotify:track:6sjotJtpxuxZ3h2J9j65nI,1,The Jones Girls,0.703,0.871,0.463,0.0153,0.116,106.293,-8.828,0.107,0.268,3
71943,Naa Chupe Ninu,https://open.spotify.com/embed/track/7xRCedMOqdcVrMjpmm5O8P,spotify:track:7xRCedMOqdcVrMjpmm5O8P,46,"Chitra, Sriram, Prabhu",0.741,0.652,0.353,0.392,0.0,96.962,-6.853,0.16,0.138,3
71947,Bamboo Moon,https://open.spotify.com/embed/track/1Yr7ew77WJ6fCOHP34g6h9,spotify:track:1Yr7ew77WJ6fCOHP34g6h9,39,The Mutants,0.648,0.69,0.512,0.17,0.00506,112.078,-7.11,0.0277,0.39,3
71948,River,https://open.spotify.com/embed/track/1kPoNSnxGFq5UZbGyNymsK,spotify:track:1kPoNSnxGFq5UZbGyNymsK,62,Anonymouz,0.485,0.778,0.469,0.035,0.0,88.053,-3.359,0.0338,0.32,3
71949,Nemesis,https://open.spotify.com/embed/track/27sTzAelgljD6Uxp88BqA3,spotify:track:27sTzAelgljD6Uxp88BqA3,57,Arch Enemy,0.246,0.954,0.164,5.79e-05,0.291,97.553,-3.811,0.0975,0.126,3
71950,Voice of Rebellion,https://open.spotify.com/embed/track/2BNshqUpO2WSXRpp3lP37y,spotify:track:2BNshqUpO2WSXRpp3lP37y,37,Pro-Pain,0.609,0.959,0.342,0.00179,0.11,91.987,-5.818,0.0861,0.395,3
71951,Ambrosia,https://open.spotify.com/embed/track/0CsngWR4MiYHiDbBebVxql,spotify:track:0CsngWR4MiYHiDbBebVxql,45,Alesana,0.275,0.984,0.319,3.76e-05,0.482,119.376,-4.328,0.0601,0.112,3
71955,Ghost Assassin - VIP,https://open.spotify.com/embed/track/5psoxZpBVWS27k9Fngaes9,spotify:track:5psoxZpBVWS27k9Fngaes9,47,Maduk,0.584,0.924,0.543,0.0166,0.0,87.96,-3.089,0.0759,0.0851,3
71957,I Miss When I Smelled Like You,https://open.spotify.com/embed/track/6IhWjoBYe5hvHKA4ZLH4dX,spotify:track:6IhWjoBYe5hvHKA4ZLH4dX,40,girlpuppy,0.548,0.56,0.476,0.128,0.000132,83.967,-6.246,0.036,0.139,3
71964,La Matanza,https://open.spotify.com/embed/track/538h4bDYuZYT99IMlbMsdp,spotify:track:538h4bDYuZYT99IMlbMsdp,45,French Braids,0.618,0.535,0.48,0.248,5.19e-05,79.865,-9.205,0.0568,0.713,3
71972,너를 위해,https://open.spotify.com/embed/track/2yY6cliPDD0lyXgebWzhrr,spotify:track:2yY6cliPDD0lyXgebWzhrr,42,Lim Jae Beum,0.507,0.476,0.149,0.238,0.0,67.884,-6.205,0.0256,0.127,3
71973,Hey Mama,https://open.spotify.com/embed/track/2bYKTzh5TZ8iFRinHIz5vO,spotify:track:2bYKTzh5TZ8iFRinHIz5vO,46,Mosees,0.515,0.72,0.34,0.152,1.12e-06,180.289,-8.881,0.407,0.203,3
71974,The Foggy Dew,https://open.spotify.com/embed/track/5wXGCPZNAuz0nOOQHGlvKp,spotify:track:5wXGCPZNAuz0nOOQHGlvKp,52,Young Dubliners,0.546,0.958,0.628,0.0149,0.000375,127.955,-4.832,0.119,0.407,3
71978,Lightning Crashes,https://open.spotify.com/embed/track/48iWbsOaBUAGzMdoSmqyg1,spotify:track:48iWbsOaBUAGzMdoSmqyg1,67,Live,0.385,0.433,0.427,0.241,7.07e-06,89.974,-9.256,0.0435,0.11,3
71988,"Collide - From ""Queen & Slim: The Soundtrack""",https://open.spotify.com/embed/track/1mEO3xiJqEWXYIdZalDzHR,spotify:track:1mEO3xiJqEWXYIdZalDzHR,53,Tiana Major9,0.55,0.666,0.423,0.308,0.00763,147.828,-6.089,0.0656,0.185,3
71993,Always Somewhere,https://open.spotify.com/embed/track/6Ok4D4w117mSi9OP8tmrpg,spotify:track:6Ok4D4w117mSi9OP8tmrpg,57,Scorpions,0.511,0.371,0.185,0.0783,0.000864,113.998,-12.074,0.0298,0.112,3
71995,Living The Dream,https://open.spotify.com/embed/track/2gsxeJnGbJQkBddBDr0UTV,spotify:track:2gsxeJnGbJQkBddBDr0UTV,61,Five Finger Death Punch,0.416,0.988,0.47,0.000839,0.0,174.995,-3.466,0.113,0.137,3
71997,Happy People (feat. Marky Mark),https://open.spotify.com/embed/track/4RybvT8lyLLjkWXqmAuZnX,spotify:track:4RybvT8lyLLjkWXqmAuZnX,53,Prince Ital Joe,0.793,0.588,0.38,0.28,0.0,130.039,-8.346,0.0435,0.317,3
72000,LIGHTWAVES,https://open.spotify.com/embed/track/46JbXTR6VNrnnoJJAsn6gN,spotify:track:46JbXTR6VNrnnoJJAsn6gN,57,Benny Benassi,0.647,0.908,0.163,0.0363,2.48e-06,125.953,-5.606,0.0324,0.075,3
72008,Mastaaru Mastaaru,https://open.spotify.com/embed/track/59eeV0SIeyd431uyjAWCRe,spotify:track:59eeV0SIeyd431uyjAWCRe,73,G. V. Prakash,0.594,0.534,0.364,0.385,0.0,91.082,-8.007,0.0428,0.877,3
72009,Coolest Things (feat. Ari Lennox),https://open.spotify.com/embed/track/2vG3GYjzeOsu9VUQ7Ft9bl,spotify:track:2vG3GYjzeOsu9VUQ7Ft9bl,38,Buddy,0.667,0.605,0.422,0.0705,0.00391,172.006,-8.608,0.221,0.111,3
72012,Tek Jam,https://open.spotify.com/embed/track/5Z2XXc8L1j6aXXE3ZMaJVF,spotify:track:5Z2XXc8L1j6aXXE3ZMaJVF,30,Nessa Preppy,0.9,0.751,0.258,0.072,0.0086,119.045,-7.577,0.177,0.202,3
72013,On The Low,https://open.spotify.com/embed/track/4iXj0bNwBMHgomSBfrG1M4,spotify:track:4iXj0bNwBMHgomSBfrG1M4,59,Wax Motif,0.8,0.858,0.312,0.0274,0.000147,126.074,-2.672,0.0445,0.356,3
72014,Limitless,https://open.spotify.com/embed/track/3nOhOCmYzbMtLENk6nlCfk,spotify:track:3nOhOCmYzbMtLENk6nlCfk,56,ATEEZ,0.536,0.85,0.495,0.00829,0.0,181.033,-3.996,0.33,0.735,3
72017,Main Agar,https://open.spotify.com/embed/track/45IVxWsY3y0wLLk77bZWlA,spotify:track:45IVxWsY3y0wLLk77bZWlA,56,Pritam,0.589,0.811,0.166,0.473,0.0,119.969,-5.052,0.0429,0.114,3
72018,223's (feat. BabyTron),https://open.spotify.com/embed/track/2Gn3xsO0hacXJy1Z2EHrgm,spotify:track:2Gn3xsO0hacXJy1Z2EHrgm,64,midwxst,0.469,0.703,0.311,0.00657,4.4e-05,97.522,-6.032,0.297,0.553,3
72021,Thavazhnthidum Thangapoove,https://open.spotify.com/embed/track/5uv2ld0Jv6664PJvVhVepA,spotify:track:5uv2ld0Jv6664PJvVhVepA,24,D. Imman,0.638,0.644,0.31,0.453,0.0,114.993,-5.73,0.026,0.0864,3
72022,Into Your Arms (feat. Ava Max),https://open.spotify.com/embed/track/0b11D9D0hMOYCIMN3OKreM,spotify:track:0b11D9D0hMOYCIMN3OKreM,73,Witt Lowry,0.504,0.788,0.228,0.0134,0.0,170.039,-4.113,0.215,0.363,3
72024,Out Of Pocket,https://open.spotify.com/embed/track/5YpxhViiwL5xb68pj2iop3,spotify:track:5YpxhViiwL5xb68pj2iop3,50,Black Stone Cherry,0.475,0.953,0.65,0.00204,0.154,77.007,-4.038,0.065,0.279,3
72026,Cruel,https://open.spotify.com/embed/track/0SxQz5uPZ5cAGWzj6MvzrX,spotify:track:0SxQz5uPZ5cAGWzj6MvzrX,53,Jackson Wang,0.588,0.494,0.539,0.00137,0.000114,78.99,-7.129,0.0309,0.156,3
72028,Loveless (with Teddy Swims),https://open.spotify.com/embed/track/5yL2dV8sTkIgMEArGQiBdT,spotify:track:5yL2dV8sTkIgMEArGQiBdT,49,TELYKAST,0.726,0.693,0.387,0.0154,0.000266,123.96,-5.82,0.0437,0.0971,3
72038,Ikaw Lang,https://open.spotify.com/embed/track/16iRlyUMJVPqz62DlomMre,spotify:track:16iRlyUMJVPqz62DlomMre,74,NOBITA,0.513,0.38,0.323,0.12,0.0,120.952,-11.091,0.0336,0.0924,3
72045,Víveme,https://open.spotify.com/embed/track/376zCxYCHr7rSFBdz41QyE,spotify:track:376zCxYCHr7rSFBdz41QyE,68,Laura Pausini,0.578,0.524,0.196,0.186,0.0,135.739,-4.447,0.0322,0.126,3
72046,Girls Got Rhythm,https://open.spotify.com/embed/track/6Wn3pdFtAcnYJyJVITwt7N,spotify:track:6Wn3pdFtAcnYJyJVITwt7N,61,AC/DC,0.512,0.979,0.535,0.0513,0.00102,137.794,-4.267,0.156,0.358,3
72048,The Authority Song,https://open.spotify.com/embed/track/7gAw3OKcrfeRWOFxWs7wgK,spotify:track:7gAw3OKcrfeRWOFxWs7wgK,44,Jimmy Eat World,0.619,0.853,0.499,0.0169,0.0,124.177,-4.078,0.0345,0.138,3
72058,Sohne Mukhde,https://open.spotify.com/embed/track/6cT6cISrHDH5AJ9woxL9yG,spotify:track:6cT6cISrHDH5AJ9woxL9yG,47,Amantej Hundal,0.686,0.588,0.319,0.302,0.0,77.533,-7.336,0.0543,0.136,3
72061,Spin Bout U,https://open.spotify.com/embed/track/2ZL7WZcjuYKi1KUDtp4kCC,spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,82,Drake,0.773,0.701,0.203,0.01,0.0,129.963,-6.386,0.0512,0.163,3
72080,Sad Song (feat. Elena Coats),https://open.spotify.com/embed/track/05CrK6Q5VGtfPDtyQFJ4Kf,spotify:track:05CrK6Q5VGtfPDtyQFJ4Kf,65,We The Kings,0.512,0.526,0.249,0.0724,0.0,85.024,-5.44,0.0251,0.0675,3
72081,Spotlight,https://open.spotify.com/embed/track/38PpCriX9SO5ueEoJeTbLN,spotify:track:38PpCriX9SO5ueEoJeTbLN,37,TYNSKY,0.505,0.558,0.131,0.372,0.0,151.947,-6.585,0.0436,0.0976,3
72092,Lust For Life,https://open.spotify.com/embed/track/0kvH59HS2T2m4bsXJhBGNC,spotify:track:0kvH59HS2T2m4bsXJhBGNC,44,Iggy Pop,0.372,0.976,0.714,0.00672,2.47e-06,101.285,-4.329,0.0483,0.158,3
72101,Love Rhymes With Hideous Car Wreck,https://open.spotify.com/embed/track/4ZDgRXaafbD7MTx1iep94S,spotify:track:4ZDgRXaafbD7MTx1iep94S,36,The Blood Brothers,0.536,0.7,0.611,0.00575,0.0368,135.192,-6.583,0.0522,0.2,3
72103,THE REV3NGE,https://open.spotify.com/embed/track/2qvc0vB4AAW39DR9j6vXa1,spotify:track:2qvc0vB4AAW39DR9j6vXa1,61,Joey Bada$$,0.665,0.846,0.44,0.0205,0.0,130.946,-3.874,0.0686,0.157,3
72111,Thank You!,https://open.spotify.com/embed/track/7uloNNWf75NUhvJPQrqymF,spotify:track:7uloNNWf75NUhvJPQrqymF,10,Netflix Jr.,0.813,0.379,0.476,0.104,0.0,132.905,-9.708,0.0474,0.101,3
72113,Now We Die,https://open.spotify.com/embed/track/6IORbcZIZM3JiAE5eKH8v0,spotify:track:6IORbcZIZM3JiAE5eKH8v0,39,Machine Head,0.43,0.971,0.0896,0.00136,3.18e-06,150.111,-4.742,0.149,0.0777,3
72116,Megharajane,https://open.spotify.com/embed/track/4q6Wwz3lhMfvQBBuSfAxLW,spotify:track:4q6Wwz3lhMfvQBBuSfAxLW,39,S. Janaki,0.545,0.695,0.423,0.247,0.000135,106.975,-5.984,0.0502,0.276,3
72118,Believe (feat. Goodboys),https://open.spotify.com/embed/track/6h5y2LCqCQudsCarn61CNE,spotify:track:6h5y2LCqCQudsCarn61CNE,72,ACRAZE,0.659,0.873,0.362,0.00519,0.000155,123.942,-5.227,0.0449,0.172,3
72121,Don't Fall Asleep,https://open.spotify.com/embed/track/0LG3BTLhWOMZRPLw8RqkpO,spotify:track:0LG3BTLhWOMZRPLw8RqkpO,28,Hunter Daily,0.765,0.417,0.369,0.204,1.66e-05,119.933,-10.252,0.0384,0.241,3
72125,I Want You,https://open.spotify.com/embed/track/39C3SOi6UMD9rHeXAQPNa9,spotify:track:39C3SOi6UMD9rHeXAQPNa9,63,Icona Pop,0.733,0.812,0.409,0.0224,0.000962,122.985,-4.634,0.0421,0.167,3
72131,Do I Make You Wanna,https://open.spotify.com/embed/track/3I7krC8kr0gFR7P6vInR1I,spotify:track:3I7krC8kr0gFR7P6vInR1I,64,Billy Currington,0.553,0.747,0.521,0.106,0.0,90.012,-5.432,0.0279,0.154,3
72140,Cut Me Up Jenny,https://open.spotify.com/embed/track/6ILY2moQH3YmTeQNjMudNN,spotify:track:6ILY2moQH3YmTeQNjMudNN,27,Taking Back Sunday,0.5,0.906,0.502,0.000292,0.00337,155.095,-4.556,0.16,0.112,3
72142,"Lessons of the Fire (from the Netflix Series ""Devil In Ohio"")",https://open.spotify.com/embed/track/2z8NOEUtfyV4chIbngXYDi,spotify:track:2z8NOEUtfyV4chIbngXYDi,41,Bishop Briggs,0.426,0.534,0.125,0.223,0.0,91.935,-9.205,0.0449,0.228,3
72143,If You Ever Want To Be In Love,https://open.spotify.com/embed/track/46BjrnHmtkSNSTVWngBOoz,spotify:track:46BjrnHmtkSNSTVWngBOoz,29,James Bay,0.688,0.827,0.532,0.0265,4.94e-05,115.924,-6.505,0.0308,0.0722,3
72154,SURVIVE,https://open.spotify.com/embed/track/3Cvsj3gXkN6ojl4BUVVumL,spotify:track:3Cvsj3gXkN6ojl4BUVVumL,30,BLUNDER,0.486,0.767,0.593,0.00405,3.55e-05,171.956,-4.794,0.0474,0.0674,3
72165,遠ざかる犬,https://open.spotify.com/embed/track/1cKHVRusQeLaOAbUjYwQeI,spotify:track:1cKHVRusQeLaOAbUjYwQeI,29,浦上想起,0.552,0.719,0.406,0.453,0.25,114.941,-8.261,0.0658,0.372,3
72166,"Vaayo - From ""Ullasam""",https://open.spotify.com/embed/track/4wQ1H32ImAXq7A2C3E2H5q,spotify:track:4wQ1H32ImAXq7A2C3E2H5q,32,Jeenu Nazeer,0.415,0.568,0.344,0.283,2.37e-06,93.712,-7.81,0.0439,0.0963,3
72168,Beautiful,https://open.spotify.com/embed/track/0UldHegZYf4q7bYDSGBZhq,spotify:track:0UldHegZYf4q7bYDSGBZhq,47,Rhye,0.817,0.306,0.402,0.112,0.163,91.014,-11.959,0.0535,0.158,3
72172,Blackbird - Recorded at Spotify Studios NYC,https://open.spotify.com/embed/track/3VukmzGvVbB4FyGyBPf0A7,spotify:track:3VukmzGvVbB4FyGyBPf0A7,47,Gregory Porter,0.619,0.483,0.419,0.137,0.00319,94.01,-10.984,0.0419,0.107,3
72177,Help Me,https://open.spotify.com/embed/track/2MBcCczDECsZFVaDxFVwgT,spotify:track:2MBcCczDECsZFVaDxFVwgT,29,Charlie Musselwhite,0.408,0.477,0.599,0.111,1.87e-05,107.103,-9.4,0.0346,0.0457,3
72178,Turn On the Light,https://open.spotify.com/embed/track/2aCuA3PDvmDrPCo1MIyJ1Q,spotify:track:2aCuA3PDvmDrPCo1MIyJ1Q,39,Bad Religion,0.266,0.995,0.379,2.85e-05,0.00196,154.896,-3.013,0.105,0.294,3
72179,Janaza,https://open.spotify.com/embed/track/79S47IyE2yA2ukZtqq9B9g,spotify:track:79S47IyE2yA2ukZtqq9B9g,41,Wazir Patar,0.88,0.648,0.373,0.00994,0.0,95.986,-5.723,0.278,0.0719,3
72182,All That Really Matters,https://open.spotify.com/embed/track/5zviMoAeuerK1Rd58qXASv,spotify:track:5zviMoAeuerK1Rd58qXASv,64,ILLENIUM,0.352,0.666,0.227,0.117,1.81e-06,169.965,-4.909,0.0512,0.0934,3
72189,Crag,https://open.spotify.com/embed/track/4g8Djx0U0KlcKXVd2nYIWy,spotify:track:4g8Djx0U0KlcKXVd2nYIWy,5,Human Behavior,0.336,0.542,0.548,0.314,8.43e-05,82.905,-9.006,0.0541,0.0931,3
72195,What It Takes,https://open.spotify.com/embed/track/2fAYTT9kcUm8tnUrhD80sC,spotify:track:2fAYTT9kcUm8tnUrhD80sC,57,Aerosmith,0.522,0.738,0.461,0.0286,5.8e-06,142.702,-6.423,0.031,0.4,3
72218,FAKE LOVE - Rocking Vibe Mix,https://open.spotify.com/embed/track/1WjGvMbHE23jEipydV80Mu,spotify:track:1WjGvMbHE23jEipydV80Mu,57,BTS,0.466,0.804,0.352,0.0573,0.0,154.901,-4.009,0.0392,0.432,3
72220,Number Five With A Bullet,https://open.spotify.com/embed/track/1TDj6SaGAWm81OfkXVbTNr,spotify:track:1TDj6SaGAWm81OfkXVbTNr,44,Taking Back Sunday,0.494,0.876,0.503,0.000416,2.5e-05,143.383,-4.505,0.157,0.101,3
72223,Still,https://open.spotify.com/embed/track/1R4ojHMaQU0T3cDGvsPmHo,spotify:track:1R4ojHMaQU0T3cDGvsPmHo,10,J Molley,0.832,0.566,0.298,0.214,0.0,140.013,-8.216,0.302,0.405,3
72230,Face Down,https://open.spotify.com/embed/track/4wzjNqjKAKDU82e8uMhzmr,spotify:track:4wzjNqjKAKDU82e8uMhzmr,74,The Red Jumpsuit Apparatus,0.545,0.932,0.464,0.000665,0.0,92.956,-2.189,0.0399,0.127,3
72231,What Love Is,https://open.spotify.com/embed/track/5Dl4cYpJHsmaMUlgTTViY6,spotify:track:5Dl4cYpJHsmaMUlgTTViY6,40,Dead Boys,0.458,0.895,0.517,0.0171,4.09e-05,91.631,-9.819,0.0689,0.802,3
72238,YAJU,https://open.spotify.com/embed/track/1MfRRNBWo54y4ZF23SivXg,spotify:track:1MfRRNBWo54y4ZF23SivXg,10,rirugiliyangugili,0.403,0.945,0.533,0.000569,0.0554,179.915,-2.628,0.398,0.441,3
72244,He's Mine,https://open.spotify.com/embed/track/20VRVHMwAspwLA207PdKOn,spotify:track:20VRVHMwAspwLA207PdKOn,59,MoKenStef,0.616,0.535,0.391,0.0814,0.0924,64.979,-8.789,0.0379,0.121,3
72245,Pull Me Under,https://open.spotify.com/embed/track/5CPXR6lDTvngxtmMZxnWmC,spotify:track:5CPXR6lDTvngxtmMZxnWmC,61,Dream Theater,0.532,0.941,0.278,0.000579,0.0527,102.198,-9.025,0.0465,0.15,3
72248,Weekend (feat. Emelie Cyréus),https://open.spotify.com/embed/track/4KPYXZUCKYLEEcGmKN4Exs,spotify:track:4KPYXZUCKYLEEcGmKN4Exs,61,LIZOT,0.684,0.916,0.265,0.0612,0.000341,123.937,-5.519,0.167,0.172,3
72257,走火入魔,https://open.spotify.com/embed/track/2SKm58ftM7thZyASEfQN0G,spotify:track:2SKm58ftM7thZyASEfQN0G,28,柏霖PoLin,0.339,0.572,0.399,0.356,8.88e-05,169.931,-6.82,0.0707,0.588,3
72262,D (Half Moon),https://open.spotify.com/embed/track/3uA8SjMyDtwtt0jLPMQbVD,spotify:track:3uA8SjMyDtwtt0jLPMQbVD,63,DEAN,0.512,0.765,0.519,0.246,0.0,169.709,-5.252,0.136,0.0573,3
72264,The Saints Are Coming,https://open.spotify.com/embed/track/2OqCyO684ShnEOqFQieN3Z,spotify:track:2OqCyO684ShnEOqFQieN3Z,50,U2,0.298,0.815,0.113,0.0613,0.00136,152.155,-7.004,0.0438,0.108,3
72266,Slow Down,https://open.spotify.com/embed/track/5nRm6kz4ntiBGtygxGg5Dy,spotify:track:5nRm6kz4ntiBGtygxGg5Dy,39,VanJess,0.692,0.599,0.369,0.198,0.000315,113.034,-5.941,0.0398,0.392,3
72270,Drowning Lessons,https://open.spotify.com/embed/track/08VsSDNBuAOwGu8tkpJlSU,spotify:track:08VsSDNBuAOwGu8tkpJlSU,54,My Chemical Romance,0.306,0.94,0.357,0.000665,0.0,127.331,-6.475,0.119,0.336,3
72284,街の終わり,https://open.spotify.com/embed/track/7fD09NyzrkqscB07BQJAwS,spotify:track:7fD09NyzrkqscB07BQJAwS,24,Nag Ar Juna,0.763,0.5,0.398,0.0995,0.011,117.003,-7.686,0.0407,0.0954,3
72286,Girls on Film - 2010 Remaster,https://open.spotify.com/embed/track/4EFkvOhgAmlHEfDfvfSoh5,spotify:track:4EFkvOhgAmlHEfDfvfSoh5,62,Duran Duran,0.725,0.859,0.53,0.0173,0.0137,131.697,-6.208,0.0636,0.048,3
72301,Leave The Club (feat. Lil Durk & GloRilla),https://open.spotify.com/embed/track/1CJ8e0zc8uvAmkqdeXrq4u,spotify:track:1CJ8e0zc8uvAmkqdeXrq4u,67,Don Toliver,0.747,0.701,0.149,0.122,0.0,104.995,-3.694,0.0338,0.323,3
72304,Veyi Kannulatho,https://open.spotify.com/embed/track/7CqFqi14wixTpqgOjVV9ej,spotify:track:7CqFqi14wixTpqgOjVV9ej,54,R. P. Patnaik,0.6,0.793,0.513,0.164,1.28e-05,89.959,-9.668,0.0471,0.297,3
72307,MOB - Mixed,https://open.spotify.com/embed/track/1rpdQ1otnDxc0ll6kO43ES,spotify:track:1rpdQ1otnDxc0ll6kO43ES,14,Sadandsolo,0.602,0.556,0.34,0.376,0.0,113.001,-7.346,0.445,0.694,3
72311,Pink Slip,https://open.spotify.com/embed/track/2B3rMMt60mbgOSl7aqLAbx,spotify:track:2B3rMMt60mbgOSl7aqLAbx,39,White Reaper,0.325,0.959,0.31,3.08e-05,3.03e-05,166.983,-3.729,0.119,0.181,3
